feature,value,position,modification
event_length,0.01594,-1,1
event_mean,118.04,0,1
event_stdv,5.93,0,1
event_length,0.01361,0,1
event_mean,84.64,1,1
event_stdv,3.724,1,1
event_length,0.00764,1,1
event_mean,86.35,2,1
event_stdv,1.539,2,1
event_length,0.00365,2,1
event_mean,97.86682,-2,1
event_stdv,3.5685,-2,1
event_length,0.003776,-2,1
event_mean,112.05,-1,1
event_stdv,5.15,-1,1
event_length,0.02457,-1,1
event_mean,83.44,2,1
event_stdv,2.09,2,1
event_length,0.01262,2,1
event_mean,118.23,-2,1
event_stdv,6.04,-2,1
event_length,0.01361,-2,1
event_mean,117.96647,-1,1
event_stdv,5.951118,-1,1
event_length,0.015864,-1,1
event_mean,117.77,0,1
event_stdv,3.208,0,1
event_length,0.00432,0,1
event_mean,85.91,1,1
event_stdv,1.574,1,1
event_length,0.00498,1,1
event_mean,88.0,2,1
event_stdv,2.404,2,1
event_length,0.00697,2,1
event_mean,104.047585,-2,1
event_stdv,3.744099,-2,1
event_length,0.007462,-2,1
event_mean,115.63,-1,1
event_stdv,3.286,-1,1
event_length,0.00963,-1,1
event_mean,113.99,0,1
event_stdv,6.77,0,1
event_length,0.00896,0,1
event_mean,86.35,1,1
event_stdv,1.128,1,1
event_length,0.00432,1,1
event_mean,85.24237,2,1
event_stdv,1.161316,2,1
event_length,0.003368,2,1
event_mean,120.49,-2,1
event_stdv,6.519,-2,1
event_length,0.00199,-2,1
event_mean,115.54324,-1,1
event_stdv,5.82526,-1,1
event_length,0.011062,-1,1
event_mean,120.27,0,1
event_stdv,2.877,0,1
event_length,0.00266,0,1
event_mean,86.39,1,1
event_stdv,2.36,1,1
event_length,0.00398,1,1
event_mean,86.339584,2,1
event_stdv,2.03975,2,1
event_length,0.003012,2,1
event_mean,111.865715,-2,1
event_stdv,5.86608,-2,1
event_length,0.014793,-2,1
event_mean,114.50332,-1,1
event_stdv,4.656753,-1,1
event_length,0.013206,-1,1
event_mean,115.26375,0,1
event_stdv,4.975375,0,1
event_length,0.004234,0,1
event_mean,84.17,1,1
event_stdv,1.405,1,1
event_length,0.01129,1,1
event_mean,89.45,2,1
event_stdv,2.546,2,1
event_length,0.00232,2,1
event_mean,114.55,-2,1
event_stdv,6.12,-2,1
event_length,0.01594,-2,1
event_mean,121.37,-1,1
event_stdv,3.18,-1,1
event_length,0.00398,-1,1
event_mean,116.52,0,1
event_stdv,6.663,0,1
event_length,0.00896,0,1
event_mean,87.11,1,1
event_stdv,1.691,1,1
event_length,0.00465,1,1
event_mean,85.49,2,1
event_stdv,2.302136,2,1
event_length,0.004134,2,1
event_mean,100.45,-2,1
event_stdv,5.427,-2,1
event_length,0.00365,-2,1
event_mean,111.663635,-1,1
event_stdv,6.041098,-1,1
event_length,0.009783,-1,1
event_mean,117.22,0,1
event_stdv,3.227,0,1
event_length,0.00266,0,1
event_mean,84.48,1,1
event_stdv,2.94,1,1
event_length,0.00631,1,1
event_mean,89.61807,2,1
event_stdv,2.902561,2,1
event_length,0.009468,2,1
event_mean,99.33575,-2,1
event_stdv,3.072936,-2,1
event_length,0.004539,-2,1
event_mean,117.080666,-1,1
event_stdv,4.315238,-1,1
event_length,0.011396,-1,1
event_mean,120.63,0,1
event_stdv,2.898,0,1
event_length,0.01228,0,1
event_mean,86.0,1,1
event_stdv,2.831,1,1
event_length,0.00564,1,1
event_mean,85.97944,2,1
event_stdv,1.639865,2,1
event_length,0.013795,2,1
event_mean,106.698265,-2,1
event_stdv,4.153554,-2,1
event_length,0.008911,-2,1
event_mean,115.83,-1,1
event_stdv,5.841,-1,1
event_length,0.02058,-1,1
event_mean,117.57833,0,1
event_stdv,4.392167,0,1
event_length,0.01007,0,1
event_mean,87.23,1,1
event_stdv,3.41,1,1
event_length,0.00398,1,1
event_mean,85.73,2,1
event_stdv,2.078,2,1
event_length,0.01295,2,1
event_mean,114.1696,-2,1
event_stdv,4.64968,-2,1
event_length,0.004157,-2,1
event_mean,115.9,-1,1
event_stdv,5.661,-1,1
event_length,0.02357,-1,1
event_mean,118.56,0,1
event_stdv,7.031,0,1
event_length,0.01262,0,1
event_mean,86.06,1,1
event_stdv,1.457,1,1
event_length,0.01394,1,1
event_mean,85.65357,2,1
event_stdv,1.417381,2,1
event_length,0.003967,2,1
event_mean,115.72,-2,1
event_stdv,6.862,-2,1
event_length,0.00498,-2,1
event_mean,112.85,-1,1
event_stdv,2.473,-1,1
event_length,0.00398,-1,1
event_mean,117.37,0,1
event_stdv,6.288,0,1
event_length,0.01859,0,1
event_mean,88.483185,1,1
event_stdv,5.588236,1,1
event_length,0.016519,1,1
event_mean,92.29,2,1
event_stdv,1.73,2,1
event_length,0.00764,2,1
event_mean,114.17,-1,1
event_stdv,6.273,-1,1
event_length,0.01262,-1,1
event_mean,118.94,0,1
event_stdv,3.165,0,1
event_length,0.01328,0,1
event_mean,86.67,1,1
event_stdv,3.452,1,1
event_length,0.01262,1,1
event_mean,84.04,2,1
event_stdv,1.136,2,1
event_length,0.00266,2,1
event_mean,105.88,-2,1
event_stdv,3.801,-2,1
event_length,0.00764,-2,1
event_mean,116.22579,-1,1
event_stdv,6.049175,-1,1
event_length,0.008135,-1,1
event_mean,115.225,0,1
event_stdv,3.851,0,1
event_length,0.00365,0,1
event_mean,85.4,1,1
event_stdv,1.347,1,1
event_length,0.01394,1,1
event_mean,91.95,2,1
event_stdv,1.472,2,1
event_length,0.00664,2,1
event_mean,95.67333,-2,1
event_stdv,3.635333,-2,1
event_length,0.003873,-2,1
event_mean,111.2803,-1,1
event_stdv,6.169164,-1,1
event_length,0.011241,-1,1
event_mean,114.57,0,1
event_stdv,8.316,0,1
event_length,0.01793,0,1
event_mean,87.76222,1,1
event_stdv,1.555111,1,1
event_length,0.003133,1,1
event_mean,82.02,2,1
event_stdv,2.552,2,1
event_length,0.01162,2,1
event_mean,114.25,-1,1
event_stdv,5.672,-1,1
event_length,0.01096,-1,1
event_mean,118.63908,0,1
event_stdv,3.174759,0,1
event_length,0.007289,0,1
event_mean,86.15,2,1
event_stdv,1.732,2,1
event_length,0.01594,2,1
event_mean,114.01,-1,1
event_stdv,5.173,-1,1
event_length,0.01029,-1,1
event_mean,120.11,0,1
event_stdv,2.769,0,1
event_length,0.01195,0,1
event_mean,86.48,1,1
event_stdv,2.939,1,1
event_length,0.00398,1,1
event_mean,83.6704,2,1
event_stdv,0.96184,2,1
event_length,0.004475,2,1
event_mean,100.61,-2,1
event_stdv,5.58,-2,1
event_length,0.00398,-2,1
event_mean,116.16625,-1,1
event_stdv,5.59933,-1,1
event_length,0.011974,-1,1
event_mean,113.93,0,1
event_stdv,3.092,0,1
event_length,0.0073,0,1
event_mean,85.37,1,1
event_stdv,2.968,1,1
event_length,0.00498,1,1
event_mean,85.53213,2,1
event_stdv,1.71917,2,1
event_length,0.004174,2,1
event_mean,114.41,-2,1
event_stdv,5.99,-2,1
event_length,0.01129,-2,1
event_mean,115.90143,-1,1
event_stdv,2.279286,-1,1
event_length,0.003556,-1,1
event_mean,115.77,0,1
event_stdv,4.587,0,1
event_length,0.00664,0,1
event_mean,85.45,1,1
event_stdv,1.021,1,1
event_length,0.00465,1,1
event_mean,89.8,2,1
event_stdv,1.352,2,1
event_length,0.00498,2,1
event_mean,116.33,-2,1
event_stdv,5.692456,-2,1
event_length,0.021666,-2,1
event_mean,119.71,-1,1
event_stdv,5.109,-1,1
event_length,0.00232,-1,1
event_mean,85.571815,1,1
event_stdv,2.526182,1,1
event_length,0.004405,1,1
event_mean,88.468155,2,1
event_stdv,1.731,2,1
event_length,0.007423,2,1
event_mean,116.68,-2,1
event_stdv,6.984,-2,1
event_length,0.00764,-2,1
event_mean,114.88587,-1,1
event_stdv,4.070457,-1,1
event_length,0.003491,-1,1
event_mean,121.15,0,1
event_stdv,2.906,0,1
event_length,0.00564,0,1
event_mean,84.65,2,1
event_stdv,2.273,2,1
event_length,0.01062,2,1
event_mean,106.38,-2,1
event_stdv,4.309,-2,1
event_length,0.00332,-2,1
event_mean,117.94,-1,1
event_stdv,4.106,-1,1
event_length,0.00498,-1,1
event_mean,119.867165,0,1
event_stdv,6.200045,0,1
event_length,0.013819,0,1
event_mean,86.58,1,1
event_stdv,1.834,1,1
event_length,0.01295,1,1
event_mean,89.48,2,1
event_stdv,1.544,2,1
event_length,0.00631,2,1
event_mean,104.49,-2,1
event_stdv,5.251,-2,1
event_length,0.00299,-2,1
event_mean,115.8312,-1,1
event_stdv,4.3493,-1,1
event_length,0.004606,-1,1
event_mean,116.56,0,1
event_stdv,7.801,0,1
event_length,0.01096,0,1
event_mean,84.7,1,1
event_stdv,2.03,1,1
event_length,0.00498,1,1
event_mean,87.28,2,1
event_stdv,3.138,2,1
event_length,0.01096,2,1
event_mean,118.07,-2,1
event_stdv,5.527,-2,1
event_length,0.01228,-2,1
event_mean,115.9125,-1,1
event_stdv,4.68725,-1,1
event_length,0.005808,-1,1
event_mean,120.5,0,1
event_stdv,4.46488,0,1
event_length,0.005512,0,1
event_mean,85.75,1,1
event_stdv,1.725,1,1
event_length,0.00631,1,1
event_mean,85.59068,2,1
event_stdv,1.709591,2,1
event_length,0.004482,2,1
event_mean,101.05268,-2,1
event_stdv,4.194976,-2,1
event_length,0.005128,-2,1
event_mean,116.47455,-1,1
event_stdv,4.274035,-1,1
event_length,0.010322,-1,1
event_mean,118.39,0,1
event_stdv,5.299,0,1
event_length,0.00797,0,1
event_mean,85.95,1,1
event_stdv,2.398,1,1
event_length,0.00531,1,1
event_mean,84.73,2,1
event_stdv,3.164,2,1
event_length,0.00398,2,1
event_mean,105.52,-2,0
event_stdv,4.6122,-2,0
event_length,0.003452,-2,0
event_mean,123.54,-1,0
event_stdv,3.53,-1,0
event_length,0.01959,-1,0
event_mean,128.4478,0,0
event_stdv,3.53058,0,0
event_length,0.007582,0,0
event_mean,91.87,1,0
event_stdv,2.185,1,0
event_length,0.00531,1,0
event_mean,89.12,2,0
event_stdv,3.166,2,0
event_length,0.01062,2,0
event_mean,113.98,-2,0
event_stdv,1.635,-2,0
event_length,0.00199,-2,0
event_mean,117.50696,-1,0
event_stdv,2.264522,-1,0
event_length,0.005749,-1,0
event_mean,109.28,0,0
event_stdv,5.775,0,0
event_length,0.00266,0,0
event_mean,85.12616,1,0
event_stdv,2.014628,1,0
event_length,0.009308,1,0
event_mean,91.74,2,0
event_stdv,3.889,2,0
event_length,0.00764,2,0
event_mean,105.83828,-2,0
event_stdv,2.931293,-2,0
event_length,0.006512,-2,0
event_mean,116.39364,-1,0
event_stdv,3.226886,-1,0
event_length,0.010695,-1,0
event_mean,114.76,0,0
event_stdv,5.87,0,0
event_length,0.00764,0,0
event_mean,84.16637,1,0
event_stdv,2.230939,1,0
event_length,0.004213,1,0
event_mean,99.225,-2,0
event_stdv,2.7465,-2,0
event_length,0.00498,-2,0
event_mean,116.8,-1,0
event_stdv,4.225,-1,0
event_length,0.01527,-1,0
event_mean,119.87,0,0
event_stdv,2.183,0,0
event_length,0.00996,0,0
event_mean,90.61,1,0
event_stdv,2.636,1,0
event_length,0.00963,1,0
event_mean,93.71,2,0
event_stdv,3.211,2,0
event_length,0.00764,2,0
event_mean,106.19667,-2,0
event_stdv,2.758333,-2,0
event_length,0.003873,-2,0
event_mean,117.58606,-1,0
event_stdv,2.285182,-1,0
event_length,0.01174,-1,0
event_mean,112.49,0,0
event_stdv,6.816,0,0
event_length,0.00232,0,0
event_mean,87.8691,1,0
event_stdv,1.811731,1,0
event_length,0.01281,1,0
event_mean,94.78,2,0
event_stdv,3.531,2,0
event_length,0.00299,2,0
event_mean,105.29,-2,0
event_stdv,3.334,-2,0
event_length,0.00465,-2,0
event_mean,114.3,-1,0
event_stdv,1.729,-1,0
event_length,0.00232,-1,0
event_mean,124.15,0,0
event_stdv,6.722,0,0
event_length,0.00332,0,0
event_mean,100.821175,-2,0
event_stdv,4.136882,-2,0
event_length,0.002835,-2,0
event_mean,117.14171,-1,0
event_stdv,2.936864,-1,0
event_length,0.017335,-1,0
event_mean,115.01,0,0
event_stdv,4.956,0,0
event_length,0.00232,0,0
event_mean,83.91,1,0
event_stdv,2.218,1,0
event_length,0.00896,1,0
event_mean,90.21,2,0
event_stdv,3.421,2,0
event_length,0.00465,2,0
event_mean,107.094284,-2,0
event_stdv,2.678357,-2,0
event_length,0.008594,-2,0
event_mean,116.09,-1,0
event_stdv,2.463,-1,0
event_length,0.01295,-1,0
event_mean,116.07,0,0
event_stdv,7.607,0,0
event_length,0.00963,0,0
event_mean,87.35677,1,0
event_stdv,2.859129,1,0
event_length,0.00515,1,0
event_mean,86.87,2,0
event_stdv,2.592,2,0
event_length,0.00564,2,0
event_mean,105.92393,-2,0
event_stdv,4.004238,-2,0
event_length,0.024836,-2,0
event_mean,117.64747,-1,0
event_stdv,1.89055,-1,0
event_length,0.020981,-1,0
event_mean,117.05,0,0
event_stdv,7.061,0,0
event_length,0.01228,0,0
event_mean,85.42,1,0
event_stdv,1.439,1,0
event_length,0.00764,1,0
event_mean,88.6,2,0
event_stdv,3.709,2,0
event_length,0.00697,2,0
event_mean,100.81154,-2,0
event_stdv,2.795615,-2,0
event_length,0.005923,-2,0
event_mean,118.87,-1,0
event_stdv,3.049,-1,0
event_length,0.01428,-1,0
event_mean,127.57833,0,0
event_stdv,5.312894,0,0
event_length,0.007384,0,0
event_mean,94.23,1,0
event_stdv,1.581,1,0
event_length,0.00863,1,0
event_mean,90.43,2,0
event_stdv,1.936648,2,0
event_length,0.011848,2,0
event_mean,107.155716,-2,0
event_stdv,4.525,-2,0
event_length,0.007117,-2,0
event_mean,120.12666,-1,0
event_stdv,4.065,-1,0
event_length,0.003873,-1,0
event_mean,123.615746,0,0
event_stdv,6.590319,0,0
event_length,0.009362,0,0
event_mean,87.92,1,0
event_stdv,4.416,1,0
event_length,0.0176,1,0
event_mean,90.25,2,0
event_stdv,3.547,2,0
event_length,0.00432,2,0
event_mean,104.15741,-2,0
event_stdv,7.748556,-2,0
event_length,0.00552,-2,0
event_mean,115.962875,-1,0
event_stdv,1.565301,-1,0
event_length,0.006845,-1,0
event_mean,118.81,0,0
event_stdv,1.829,0,0
event_length,0.00432,0,0
event_mean,85.99387,1,0
event_stdv,1.590375,1,0
event_length,0.017126,1,0
event_mean,90.05,2,0
event_stdv,3.825,2,0
event_length,0.00896,2,0
event_mean,104.94,-2,0
event_stdv,2.693,-2,0
event_length,0.00531,-2,0
event_mean,121.02,-1,0
event_stdv,1.949,-1,0
event_length,0.0073,-1,0
event_mean,122.42117,0,0
event_stdv,4.982853,0,0
event_length,0.002986,0,0
event_mean,87.87,1,0
event_stdv,2.779,1,0
event_length,0.00531,1,0
event_mean,85.59,2,0
event_stdv,2.697,2,0
event_length,0.00996,2,0
event_mean,104.10579,-2,0
event_stdv,2.042474,-2,0
event_length,0.003233,-2,0
event_mean,116.57676,-1,0
event_stdv,2.731919,-1,0
event_length,0.008944,-1,0
event_mean,111.63,0,0
event_stdv,7.588,0,0
event_length,0.00299,0,0
event_mean,84.37,1,0
event_stdv,1.929,1,0
event_length,0.00598,1,0
event_mean,87.47,2,0
event_stdv,3.199,2,0
event_length,0.01129,2,0
event_mean,103.333885,-2,0
event_stdv,4.31438,-2,0
event_length,0.010642,-2,0
event_mean,116.14115,-1,0
event_stdv,2.947513,-1,0
event_length,0.008247,-1,0
event_mean,115.64,0,0
event_stdv,3.938,0,0
event_length,0.00764,0,0
event_mean,84.54,1,0
event_stdv,3.132,1,0
event_length,0.02158,1,0
event_mean,85.2,2,0
event_stdv,2.389,2,0
event_length,0.01096,2,0
event_mean,106.70638,-2,0
event_stdv,3.191216,-2,0
event_length,0.015379,-2,0
event_mean,115.291985,-1,0
event_stdv,2.30257,-1,0
event_length,0.010724,-1,0
event_mean,114.96,0,0
event_stdv,3.018,0,0
event_length,0.01162,0,0
event_mean,85.2665,1,0
event_stdv,1.422483,1,0
event_length,0.006078,1,0
event_mean,101.56,2,0
event_stdv,4.272,2,0
event_length,0.00299,2,0
event_mean,105.20331,-2,0
event_stdv,4.968709,-2,0
event_length,0.010786,-2,0
event_mean,119.264,-1,0
event_stdv,2.508,-1,0
event_length,0.012084,-1,0
event_mean,123.19,0,0
event_stdv,6.273,0,0
event_length,0.00896,0,0
event_mean,85.53,1,0
event_stdv,2.149,1,0
event_length,0.04349,1,0
event_mean,87.24,2,0
event_stdv,1.909,2,0
event_length,0.00465,2,0
event_mean,105.82304,-2,0
event_stdv,2.676775,-2,0
event_length,0.008503,-2,0
event_mean,119.06827,-1,0
event_stdv,3.645115,-1,0
event_length,0.010174,-1,0
event_mean,119.591446,0,0
event_stdv,3.768316,0,0
event_length,0.008884,0,0
event_mean,84.41928,1,0
event_stdv,2.159937,1,0
event_length,0.016159,1,0
event_mean,86.42,2,0
event_stdv,3.583,2,0
event_length,0.01527,2,0
event_mean,102.77411,-2,0
event_stdv,2.63029,-2,0
event_length,0.019599,-2,0
event_mean,114.27,-1,0
event_stdv,2.154,-1,0
event_length,0.00498,-1,0
event_mean,116.4,0,0
event_stdv,5.736,0,0
event_length,0.0156,0,0
event_mean,84.51411,1,0
event_stdv,2.022974,1,0
event_length,0.011214,1,0
event_mean,88.37,2,0
event_stdv,1.678,2,0
event_length,0.00299,2,0
event_mean,104.4,-2,0
event_stdv,6.103,-2,0
event_length,0.0073,-2,0
event_mean,116.54,-1,0
event_stdv,3.818,-1,0
event_length,0.01162,-1,0
event_mean,117.01,0,0
event_stdv,7.715,0,0
event_length,0.02424,0,0
event_mean,86.169525,1,0
event_stdv,2.176622,1,0
event_length,0.020082,1,0
event_mean,90.79,2,0
event_stdv,3.68,2,0
event_length,0.01062,2,0
event_mean,107.41,-2,0
event_stdv,1.721,-2,0
event_length,0.00299,-2,0
event_mean,117.64643,-1,0
event_stdv,3.4075,-1,0
event_length,0.012789,-1,0
event_mean,117.4,0,0
event_stdv,2.563,0,0
event_length,0.00365,0,0
event_mean,85.862625,1,0
event_stdv,1.700812,1,0
event_length,0.00904,1,0
event_mean,91.14,2,0
event_stdv,4.276,2,0
event_length,0.00465,2,0
event_mean,101.60091,-2,0
event_stdv,4.002091,-2,0
event_length,0.010775,-2,0
event_mean,116.73,-1,0
event_stdv,4.587,-1,0
event_length,0.00299,-1,0
event_mean,111.91,0,0
event_stdv,7.316,0,0
event_length,0.00299,0,0
event_mean,90.47643,1,0
event_stdv,2.54476,1,0
event_length,0.009728,1,0
event_mean,95.38,2,0
event_stdv,2.134,2,0
event_length,0.00631,2,0
event_mean,101.86,-2,0
event_stdv,4.644,-2,0
event_length,0.00896,-2,0
event_mean,116.03,-1,0
event_stdv,2.884,-1,0
event_length,0.01428,-1,0
event_mean,118.18,0,0
event_stdv,5.382,0,0
event_length,0.00896,0,0
event_mean,85.52048,1,0
event_stdv,2.281167,1,0
event_length,0.005548,1,0
event_mean,84.75,2,0
event_stdv,4.297,2,0
event_length,0.00863,2,0
event_mean,107.44,-2,0
event_stdv,2.601,-2,0
event_length,0.00863,-2,0
event_mean,121.8,-1,0
event_stdv,3.715,-1,0
event_length,0.01162,-1,0
event_mean,123.11,0,0
event_stdv,6.292,0,0
event_length,0.00365,0,0
event_mean,87.82,1,0
event_stdv,1.959,1,0
event_length,0.00398,1,0
event_mean,87.67,2,0
event_stdv,3.297,2,0
event_length,0.00498,2,0
event_mean,98.58013,-2,0
event_stdv,2.596467,-2,0
event_length,0.004348,-2,0
event_mean,113.970245,-1,0
event_stdv,2.411244,-1,0
event_length,0.007004,-1,0
event_mean,117.92,0,0
event_stdv,3.238,0,0
event_length,0.01992,0,0
event_mean,85.53,1,0
event_stdv,3.139,1,0
event_length,0.01693,1,0
event_mean,95.38,2,0
event_stdv,3.805,2,0
event_length,0.00432,2,0
event_mean,108.52,-2,0
event_stdv,2.352,-2,0
event_length,0.01162,-2,0
event_mean,113.55333,-1,0
event_stdv,1.550333,-1,0
event_length,0.003873,-1,0
event_mean,114.52,0,0
event_stdv,3.485,0,0
event_length,0.00531,0,0
event_mean,86.699905,1,0
event_stdv,2.328314,1,0
event_length,0.00622,1,0
event_mean,95.66,2,0
event_stdv,6.58,2,0
event_length,0.00564,2,0
event_mean,104.35561,-2,0
event_stdv,10.1672,-2,0
event_length,0.010351,-2,0
event_mean,114.57859,-1,0
event_stdv,2.703522,-1,0
event_length,0.008126,-1,0
event_mean,81.13,1,0
event_stdv,1.705,1,0
event_length,0.00332,1,0
event_mean,86.59,2,0
event_stdv,5.093,2,0
event_length,0.00664,2,0
event_mean,107.44984,-2,0
event_stdv,2.973317,-2,0
event_length,0.010501,-2,0
event_mean,114.998085,-1,0
event_stdv,2.408309,-1,0
event_length,0.00697,-1,0
event_mean,116.84,0,0
event_stdv,6.488,0,0
event_length,0.00365,0,0
event_mean,85.3591,1,0
event_stdv,1.574045,1,0
event_length,0.024177,1,0
event_mean,88.05,2,0
event_stdv,2.821,2,0
event_length,0.00896,2,0
event_mean,111.73,-2,0
event_stdv,9.989,-2,0
event_length,0.01527,-2,0
event_mean,117.49922,-1,0
event_stdv,2.738802,-1,0
event_length,0.006607,-1,0
event_mean,119.46,0,0
event_stdv,5.179,0,0
event_length,0.00498,0,0
event_mean,91.56,1,0
event_stdv,1.634,1,0
event_length,0.00764,1,0
event_mean,91.39,2,0
event_stdv,2.987,2,0
event_length,0.01162,2,0
event_mean,107.24,-2,0
event_stdv,5.951,-2,0
event_length,0.00432,-2,0
event_mean,121.17588,-1,0
event_stdv,3.653294,-1,0
event_length,0.022361,-1,0
event_mean,124.42,0,0
event_stdv,5.594,0,0
event_length,0.00266,0,0
event_mean,86.316,1,0
event_stdv,2.5761,1,0
event_length,0.007704,1,0
event_mean,90.16,2,0
event_stdv,3.837,2,0
event_length,0.00299,2,0
event_mean,104.32727,-2,0
event_stdv,3.063,-2,0
event_length,0.009205,-2,0
event_mean,117.37842,-1,0
event_stdv,2.437474,-1,0
event_length,0.003164,-1,0
event_mean,119.92,0,0
event_stdv,3.103,0,0
event_length,0.00863,0,0
event_mean,89.81675,1,0
event_stdv,2.414566,1,0
event_length,0.009702,1,0
event_mean,86.81,2,0
event_stdv,2.258,2,0
event_length,0.01129,2,0
event_mean,108.21431,-2,0
event_stdv,4.37165,-2,0
event_length,0.00803,-2,0
event_mean,117.99359,-1,0
event_stdv,2.689308,-1,0
event_length,0.003398,-1,0
event_mean,122.26241,0,0
event_stdv,5.267402,0,0
event_length,0.01423,0,0
event_mean,87.06395,1,0
event_stdv,5.279004,1,0
event_length,0.014027,1,0
event_mean,98.06,2,0
event_stdv,2.379,2,0
event_length,0.00332,2,0
event_mean,104.16829,-2,0
event_stdv,2.634961,-2,0
event_length,0.004715,-2,0
event_mean,117.677826,-1,0
event_stdv,2.508957,-1,0
event_length,0.006105,-1,0
event_mean,119.73,0,0
event_stdv,1.856,0,0
event_length,0.00365,0,0
event_mean,85.851845,1,0
event_stdv,2.405466,1,0
event_length,0.011344,1,0
event_mean,88.66,2,0
event_stdv,3.178,2,0
event_length,0.00896,2,0
event_mean,106.39,-2,0
event_stdv,2.522708,-2,0
event_length,0.004013,-2,0
event_mean,118.53303,-1,0
event_stdv,4.937773,-1,0
event_length,0.0084,-1,0
event_mean,115.87,0,0
event_stdv,5.036,0,0
event_length,0.00365,0,0
event_mean,84.56,1,0
event_stdv,1.718,1,0
event_length,0.01328,1,0
event_mean,91.75,2,0
event_stdv,2.978,2,0
event_length,0.00199,2,0
event_mean,106.27442,-2,0
event_stdv,5.671,-2,0
event_length,0.009934,-2,0
event_mean,120.82,-1,0
event_stdv,3.507,-1,0
event_length,0.01262,-1,0
event_mean,124.50618,0,0
event_stdv,3.059491,0,0
event_length,0.003787,0,0
event_mean,87.464745,1,0
event_stdv,2.302013,1,0
event_length,0.005407,1,0
event_mean,84.41,2,0
event_stdv,1.869,2,0
event_length,0.0073,2,0
event_mean,105.77682,-2,0
event_stdv,2.50142,-2,0
event_length,0.025499,-2,0
event_mean,115.11,-1,0
event_stdv,2.78,-1,0
event_length,0.01062,-1,0
event_mean,117.36,0,0
event_stdv,5.598,0,0
event_length,0.01228,0,0
event_mean,86.79843,1,0
event_stdv,2.271096,1,0
event_length,0.007572,1,0
event_mean,87.98,2,0
event_stdv,3.058,2,0
event_length,0.00631,2,0
event_mean,105.24,-2,0
event_stdv,2.39,-2,0
event_length,0.00631,-2,0
event_mean,117.308815,-1,0
event_stdv,3.679513,-1,0
event_length,0.01514,-1,0
event_mean,120.47,0,0
event_stdv,4.043,0,0
event_length,0.01527,0,0
event_mean,88.62633,1,0
event_stdv,1.98235,1,0
event_length,0.028799,1,0
event_mean,91.39,2,0
event_stdv,2.448,2,0
event_length,0.00398,2,0
event_mean,102.0,-2,0
event_stdv,4.298,-2,0
event_length,0.00963,-2,0
event_mean,119.52275,-1,0
event_stdv,3.5107,-1,0
event_length,0.014242,-1,0
event_mean,120.680756,0,0
event_stdv,4.565823,0,0
event_length,0.013285,0,0
event_mean,86.29614,1,0
event_stdv,1.919123,1,0
event_length,0.010426,1,0
event_mean,100.57,2,0
event_stdv,2.669,2,0
event_length,0.00199,2,0
event_mean,106.11325,-2,0
event_stdv,2.501062,-2,0
event_length,0.006339,-2,0
event_mean,117.865456,-1,0
event_stdv,2.422758,-1,0
event_length,0.004617,-1,0
event_mean,117.21,0,0
event_stdv,3.682,0,0
event_length,0.00498,0,0
event_mean,85.005,1,0
event_stdv,3.0435,1,0
event_length,0.004982,1,0
event_mean,94.19,2,0
event_stdv,4.065,2,0
event_length,0.00564,2,0
event_mean,107.39622,-2,0
event_stdv,2.734649,-2,0
event_length,0.004207,-2,0
event_mean,119.49,-1,0
event_stdv,4.544,-1,0
event_length,0.01361,-1,0
event_mean,116.91,0,0
event_stdv,5.17,0,0
event_length,0.00498,0,0
event_mean,86.54436,1,0
event_stdv,2.141323,1,0
event_length,0.013313,1,0
event_mean,92.11,2,0
event_stdv,4.371,2,0
event_length,0.00365,2,0
event_mean,104.05614,-2,0
event_stdv,3.303326,-2,0
event_length,0.010633,-2,0
event_mean,117.94,-1,0
event_stdv,4.359,-1,0
event_length,0.01527,-1,0
event_mean,122.92111,0,0
event_stdv,2.400222,0,0
event_length,0.003027,0,0
event_mean,88.419,1,0
event_stdv,1.66996,1,0
event_length,0.005883,1,0
event_mean,88.17,2,0
event_stdv,0.906,2,0
event_length,0.00232,2,0
event_mean,105.57562,-2,0
event_stdv,2.415719,-2,0
event_length,0.005502,-2,0
event_mean,121.71,-1,0
event_stdv,2.763,-1,0
event_length,0.00896,-1,0
event_mean,124.298,0,0
event_stdv,5.506429,0,0
event_length,0.004488,0,0
event_mean,86.84507,1,0
event_stdv,4.437873,1,0
event_length,0.026048,1,0
event_mean,90.96,2,0
event_stdv,3.638,2,0
event_length,0.00199,2,0
event_mean,100.024,-2,0
event_stdv,3.5776,-2,0
event_length,0.004316,-2,0
event_mean,118.53,-1,0
event_stdv,4.464,-1,0
event_length,0.00564,-1,0
event_mean,120.28,0,0
event_stdv,4.577,0,0
event_length,0.00797,0,0
event_mean,89.35795,1,0
event_stdv,3.930566,1,0
event_length,0.005811,1,0
event_mean,95.73,2,0
event_stdv,3.296,2,0
event_length,0.00398,2,0
event_mean,101.80449,-2,0
event_stdv,2.828673,-2,0
event_length,0.017178,-2,0
event_mean,117.66235,-1,0
event_stdv,3.580235,-1,0
event_length,0.014448,-1,0
event_mean,116.59,0,0
event_stdv,5.234,0,0
event_length,0.00332,0,0
event_mean,87.20897,1,0
event_stdv,3.67669,1,0
event_length,0.006882,1,0
event_mean,88.66,2,0
event_stdv,3.024,2,0
event_length,0.00764,2,0
event_mean,106.235,-2,0
event_stdv,2.9595,-2,0
event_length,0.00398,-2,0
event_mean,115.684135,-1,0
event_stdv,2.351517,-1,0
