feature,value,position,modification
event_stdv,1.915692,-2,0
event_length,0.006684,-2,0
event_mean,117.931175,-1,0
event_stdv,10.318912,-1,0
event_length,0.01152,-1,0
event_mean,103.97771,0,0
event_stdv,2.413146,0,0
event_length,0.012965,0,0
event_mean,94.68579,1,0
event_stdv,1.295105,1,0
event_length,0.003368,1,0
event_mean,86.63,2,0
event_stdv,1.638,2,0
event_length,0.00332,2,0
event_mean,104.58,-2,0
event_stdv,5.608,-2,0
event_length,0.00465,-2,0
event_mean,129.51,-1,0
event_stdv,6.132,-1,0
event_length,0.00764,-1,0
event_mean,103.58051,0,0
event_stdv,3.701538,0,0
event_length,0.006684,0,0
event_mean,94.03714,1,0
event_stdv,1.466143,1,0
event_length,0.005929,1,0
event_mean,86.56,2,0
event_stdv,2.139,2,0
event_length,0.00531,2,0
event_mean,101.04,-2,0
event_stdv,2.981,-2,0
event_length,0.00797,-2,0
event_mean,120.81401,-1,0
event_stdv,6.336372,-1,0
event_length,0.012719,-1,0
event_mean,104.19474,0,0
event_stdv,4.945421,0,0
event_length,0.010115,0,0
event_mean,95.75,1,0
event_stdv,2.187,1,0
event_length,0.00564,1,0
event_mean,88.36,2,0
event_stdv,1.257,2,0
event_length,0.00564,2,0
event_mean,101.984,-2,0
event_stdv,3.76572,-2,0
event_length,0.004955,-2,0
event_mean,127.61,-1,0
event_stdv,8.805,-1,0
event_length,0.00398,-1,0
event_mean,99.556,0,0
event_stdv,1.862756,0,0
event_length,0.005437,0,0
event_mean,91.596,1,0
event_stdv,2.0192,1,0
event_length,0.003452,1,0
event_mean,85.5116,2,0
event_stdv,2.04524,2,0
event_length,0.00421,2,0
event_mean,106.57,-2,0
event_stdv,3.266,-2,0
event_length,0.00232,-2,0
event_mean,131.32,-1,0
event_stdv,7.709,-1,0
event_length,0.01295,-1,0
event_mean,103.15417,0,0
event_stdv,5.396,0,0
event_length,0.008192,0,0
event_mean,94.10811,1,0
event_stdv,1.340162,1,0
event_length,0.004246,1,0
event_mean,86.93,2,0
event_stdv,1.71,2,0
event_length,0.00232,2,0
event_mean,103.81394,-2,0
event_stdv,3.307606,-2,0
event_length,0.008117,-2,0
event_mean,120.51903,-1,0
event_stdv,8.305292,-1,0
event_length,0.010683,-1,0
event_mean,100.38509,0,0
event_stdv,4.821352,0,0
event_length,0.013801,0,0
event_mean,91.87226,1,0
event_stdv,1.974245,1,0
event_length,0.007046,1,0
event_mean,84.171555,2,0
event_stdv,1.963069,2,0
event_length,0.013687,2,0
event_mean,105.33,-2,0
event_stdv,2.459,-2,0
event_length,0.0073,-2,0
event_mean,128.13,-1,0
event_stdv,4.327,-1,0
event_length,0.00266,-1,0
event_mean,101.39197,0,0
event_stdv,2.87953,0,0
event_length,0.009304,0,0
event_mean,92.335266,1,0
event_stdv,2.156842,1,0
event_length,0.00659,1,0
event_mean,80.89,2,0
event_stdv,1.884,2,0
event_length,0.00631,2,0
event_mean,107.05,-2,0
event_stdv,14.111,-2,0
event_length,0.01461,-2,0
event_mean,124.423965,-1,0
event_stdv,7.206868,-1,0
event_length,0.004255,-1,0
event_mean,101.00085,0,0
event_stdv,2.929966,0,0
event_length,0.005856,0,0
event_mean,95.71342,1,0
event_stdv,2.26761,1,0
event_length,0.005142,1,0
event_mean,84.65,2,0
event_stdv,2.406,2,0
event_length,0.01926,2,0
event_mean,104.555275,-2,0
event_stdv,9.289327,-2,0
event_length,0.01034,-2,0
event_mean,124.29,-1,0
event_stdv,8.656,-1,0
event_length,0.01162,-1,0
event_mean,103.21286,0,0
event_stdv,3.851829,0,0
event_length,0.006193,0,0
event_mean,94.01082,1,0
event_stdv,2.444607,1,0
event_length,0.00807,1,0
event_mean,80.27,2,0
event_stdv,1.351,2,0
event_length,0.00531,2,0
event_mean,107.61613,-2,0
event_stdv,3.643613,-2,0
event_length,0.007506,-2,0
event_mean,126.46405,-1,0
event_stdv,8.649857,-1,0
event_length,0.005615,-1,0
event_mean,106.24,0,0
event_stdv,6.207,0,0
event_length,0.00564,0,0
event_mean,94.308044,1,0
event_stdv,1.650587,1,0
event_length,0.00446,1,0
event_mean,88.01,2,0
event_stdv,1.876,2,0
event_length,0.00332,2,0
event_mean,105.46,-2,0
event_stdv,12.522,-2,0
event_length,0.01062,-2,0
event_mean,108.43,-1,0
event_stdv,11.594,-1,0
event_length,0.01527,-1,0
event_mean,104.09,0,0
event_stdv,4.433,0,0
event_length,0.00432,0,0
event_mean,94.2,1,0
event_stdv,2.007,1,0
event_length,0.00299,1,0
event_mean,85.3,2,0
event_stdv,1.506,2,0
event_length,0.00498,2,0
event_mean,101.11,-2,0
event_stdv,4.512,-2,0
event_length,0.00332,-2,0
event_mean,119.00218,-1,0
event_stdv,5.582691,-1,0
event_length,0.008229,-1,0
event_mean,106.1,0,0
event_stdv,3.438,0,0
event_length,0.01195,0,0
event_mean,94.7036,1,0
event_stdv,1.47936,1,0
event_length,0.004955,1,0
event_mean,86.6125,2,0
event_stdv,1.996875,2,0
event_length,0.005642,2,0
event_mean,105.94764,-2,0
event_stdv,5.679018,-2,0
event_length,0.011666,-2,0
event_mean,124.92,-1,0
event_stdv,7.317,-1,0
event_length,0.00232,-1,0
event_mean,103.64,0,0
event_stdv,4.848,0,0
event_length,0.00432,0,0
event_mean,95.36,1,0
event_stdv,2.326,1,0
event_length,0.01062,1,0
event_mean,88.19,2,0
event_stdv,1.812,2,0
event_length,0.00299,2,0
event_mean,100.03,-2,0
event_stdv,3.518,-2,0
event_length,0.01726,-2,0
event_mean,122.76706,-1,0
event_stdv,6.853529,-1,0
event_length,0.003064,-1,0
event_mean,100.04525,0,0
event_stdv,4.566778,0,0
event_length,0.017606,0,0
event_mean,91.370384,1,0
event_stdv,2.079231,1,0
event_length,0.008835,1,0
event_mean,84.70326,2,0
event_stdv,2.285735,2,0
event_length,0.00593,2,0
event_mean,110.08,-2,0
event_stdv,12.949,-2,0
event_length,0.00398,-2,0
event_mean,121.043335,-1,0
event_stdv,5.164103,-1,0
event_length,0.00515,-1,0
event_mean,104.802155,0,0
event_stdv,4.136745,0,0
event_length,0.008625,0,0
event_mean,92.07,1,0
event_stdv,2.488,1,0
event_length,0.00398,1,0
event_mean,85.53,2,0
event_stdv,1.309,2,0
event_length,0.00365,2,0
event_mean,107.73,-2,0
event_stdv,7.454,-2,0
event_length,0.01162,-2,0
event_mean,129.77568,-1,0
event_stdv,7.175622,-1,0
event_length,0.004764,-1,0
event_mean,105.12219,0,0
event_stdv,3.786263,0,0
event_length,0.011527,0,0
event_mean,94.61,1,0
event_stdv,1.674,1,0
event_length,0.00631,1,0
event_mean,91.1,2,0
event_stdv,1.911,2,0
event_length,0.00664,2,0
event_mean,110.34,-2,0
event_stdv,3.793,-2,0
event_length,0.01096,-2,0
event_mean,132.9,-1,0
event_stdv,5.66,-1,0
event_length,0.00299,-1,0
event_mean,106.02177,0,0
event_stdv,4.664059,0,0
event_length,0.005821,0,0
event_mean,94.48068,1,0
event_stdv,1.661955,1,0
event_length,0.005325,1,0
event_mean,86.52,2,0
event_stdv,1.799,2,0
event_length,0.00266,2,0
event_mean,110.49,-2,0
event_stdv,5.523,-2,0
event_length,0.00531,-2,0
event_mean,132.62,-1,0
event_stdv,4.357,-1,0
event_length,0.0083,-1,0
event_mean,104.41546,0,0
event_stdv,3.564545,0,0
event_length,0.007849,0,0
event_mean,95.19,1,0
event_stdv,3.486,1,0
event_length,0.01527,1,0
event_mean,106.66,-2,0
event_stdv,3.05,-2,0
event_length,0.00432,-2,0
event_mean,116.2352,-1,0
event_stdv,2.97896,-1,0
event_length,0.004686,-1,0
event_mean,101.33348,0,0
event_stdv,2.353848,0,0
event_length,0.00665,0,0
event_mean,92.2728,1,0
event_stdv,2.19636,1,0
event_length,0.005273,1,0
event_mean,87.54,2,0
event_stdv,1.555,2,0
event_length,0.00498,2,0
event_mean,99.95,-2,0
event_stdv,6.812,-2,0
event_length,0.00432,-2,0
event_mean,125.49652,-1,0
event_stdv,6.217304,-1,0
event_length,0.002582,-1,0
event_mean,101.53902,0,0
event_stdv,3.442099,0,0
event_length,0.006101,0,0
event_mean,93.9207,1,0
event_stdv,3.16386,1,0
event_length,0.009817,1,0
event_mean,86.65539,2,0
event_stdv,1.186564,2,0
event_length,0.003361,2,0
event_mean,98.47,-2,0
event_stdv,11.544,-2,0
event_length,0.00498,-2,0
event_mean,118.91464,-1,0
event_stdv,8.435928,-1,0
event_length,0.006806,-1,0
event_mean,104.11276,0,0
event_stdv,3.844,0,0
event_length,0.005507,0,0
event_mean,93.98,1,0
event_stdv,2.237,1,0
event_length,0.00266,1,0
event_mean,87.10935,2,0
event_stdv,2.257935,2,0
event_length,0.015012,2,0
event_mean,95.28,-2,0
event_stdv,8.121,-2,0
event_length,0.00432,-2,0
event_mean,123.53072,-1,0
event_stdv,7.252055,-1,0
event_length,0.004886,-1,0
event_mean,100.781876,0,0
event_stdv,3.776031,0,0
event_length,0.007595,0,0
event_mean,92.72,1,0
event_stdv,2.377,1,0
event_length,0.00498,1,0
event_mean,87.73,2,0
event_stdv,2.312,2,0
event_length,0.00332,2,0
event_mean,110.19,-2,0
event_stdv,5.409,-2,0
event_length,0.00797,-2,0
event_mean,129.77,-1,0
event_stdv,5.082,-1,0
event_length,0.00299,-1,0
event_mean,105.05,0,0
event_stdv,4.657,0,0
event_length,0.00564,0,0
event_mean,92.87785,1,0
event_stdv,1.849643,1,0
event_length,0.003108,1,0
event_mean,85.12,2,0
event_stdv,1.834,2,0
event_length,0.01627,2,0
event_mean,107.12565,-2,0
event_stdv,8.829978,-2,0
event_length,0.010485,-2,0
event_mean,123.99,-1,0
event_stdv,7.681,-1,0
event_length,0.00697,-1,0
event_mean,102.41878,0,0
event_stdv,3.113683,0,0
event_length,0.004801,0,0
event_mean,93.36149,1,0
event_stdv,1.962635,1,0
event_length,0.009754,1,0
event_mean,84.52,2,0
event_stdv,2.139,2,0
event_length,0.00598,2,0
event_mean,111.52,-2,0
event_stdv,2.356,-2,0
event_length,0.00365,-2,0
event_mean,128.07417,-1,0
event_stdv,7.18425,-1,0
event_length,0.008192,-1,0
event_mean,106.85263,0,0
event_stdv,3.422737,0,0
event_length,0.003863,0,0
event_mean,95.399765,1,0
event_stdv,1.874488,1,0
event_length,0.009953,1,0
event_mean,87.03,2,0
event_stdv,2.603,2,0
event_length,0.00465,2,0
event_mean,109.09,-2,0
event_stdv,3.543,-2,0
event_length,0.00498,-2,0
event_mean,127.77,-1,0
event_stdv,7.505,-1,0
event_length,0.00266,-1,0
event_mean,102.17368,0,0
event_stdv,2.422333,0,0
event_length,0.00513,0,0
event_mean,94.28154,1,0
event_stdv,1.275692,1,0
event_length,0.006651,1,0
event_mean,87.48,2,0
event_stdv,1.668,2,0
event_length,0.00896,2,0
event_mean,101.89239,-2,0
event_stdv,3.346652,-2,0
event_length,0.0039,-2,0
event_mean,129.46194,-1,0
event_stdv,6.677472,-1,0
event_length,0.005994,-1,0
event_mean,102.9025,0,0
event_stdv,2.942188,0,0
event_length,0.003737,0,0
event_mean,92.32712,1,0
event_stdv,2.117962,1,0
event_length,0.008772,1,0
event_mean,87.64,2,0
event_stdv,2.152,2,0
event_length,0.00432,2,0
event_mean,104.49,-2,0
event_stdv,3.999,-2,0
event_length,0.00797,-2,0
event_mean,120.76,-1,0
event_stdv,8.907,-1,0
event_length,0.00797,-1,0
event_mean,103.48,0,0
event_stdv,3.72,0,0
event_length,0.00664,0,0
event_mean,94.86,1,0
event_stdv,1.679,1,0
event_length,0.00266,1,0
event_mean,84.54,2,0
event_stdv,2.051,2,0
event_length,0.00299,2,0
event_mean,106.515,-2,0
event_stdv,2.6935,-2,0
event_length,0.00332,-2,0
event_mean,118.7525,-1,0
event_stdv,7.632625,-1,0
event_length,0.006357,-1,0
event_mean,101.79981,0,0
event_stdv,3.199094,0,0
event_length,0.009926,0,0
event_mean,91.96923,1,0
event_stdv,2.467692,1,0
event_length,0.004341,1,0
event_mean,83.1,2,0
event_stdv,1.612,2,0
event_length,0.0083,2,0
event_mean,108.23,-2,0
event_stdv,5.138,-2,0
event_length,0.00398,-2,0
event_mean,127.38,-1,0
event_stdv,10.353,-1,0
event_length,0.00631,-1,0
event_mean,101.877144,0,0
event_stdv,3.066629,0,0
event_length,0.006804,0,0
event_mean,93.754,1,0
event_stdv,1.8946,1,0
event_length,0.008632,1,0
event_mean,86.04,2,0
event_stdv,2.527,2,0
event_length,0.00697,2,0
event_mean,100.26818,-2,0
event_stdv,9.000773,-2,0
event_length,0.005252,-2,0
event_mean,120.21342,-1,0
event_stdv,10.353561,-1,0
event_length,0.00934,-1,0
event_mean,105.24,0,0
event_stdv,3.606,0,0
event_length,0.00631,0,0
event_mean,92.5,1,0
event_stdv,1.863,1,0
event_length,0.00697,1,0
event_mean,83.11,2,0
event_stdv,2.042,2,0
event_length,0.0073,2,0
event_mean,105.29568,-2,0
event_stdv,12.461216,-2,0
event_length,0.007765,-2,0
event_mean,123.465,-1,0
event_stdv,7.984,-1,0
event_length,0.00398,-1,0
event_mean,102.68,0,0
event_stdv,2.468,0,0
event_length,0.00398,0,0
event_mean,94.74571,1,0
event_stdv,1.566,1,0
event_length,0.00474,1,0
event_mean,82.45,2,0
event_stdv,1.852,2,0
event_length,0.00465,2,0
event_mean,104.51,-2,0
event_stdv,5.554,-2,0
event_length,0.01162,-2,0
event_mean,124.38016,-1,0
event_stdv,5.334108,-1,0
event_length,0.005971,-1,0
event_mean,100.818214,0,0
event_stdv,3.069379,0,0
event_length,0.007274,0,0
event_mean,92.18,1,0
event_stdv,0.907,1,0
event_length,0.00232,1,0
event_mean,88.66,2,0
event_stdv,1.34,2,0
event_length,0.00398,2,0
event_mean,103.54727,-2,0
event_stdv,4.702848,-2,0
event_length,0.007292,-2,0
event_mean,119.2456,-1,0
event_stdv,5.6528,-1,0
event_length,0.002829,-1,0
event_mean,102.3,0,0
event_stdv,3.999714,0,0
event_length,0.008301,0,0
event_mean,92.62,1,0
event_stdv,1.348,1,0
event_length,0.00332,1,0
event_mean,84.23076,2,0
event_stdv,2.081807,2,0
event_length,0.006627,2,0
event_mean,102.53221,-2,0
event_stdv,10.516434,-2,0
event_length,0.008493,-2,0
event_mean,129.80829,-1,0
event_stdv,7.570375,-1,0
event_length,0.004763,-1,0
event_mean,102.10107,0,0
event_stdv,4.240383,0,0
event_length,0.008091,0,0
event_mean,92.37649,1,0
event_stdv,2.624432,1,0
event_length,0.006181,1,0
event_mean,84.78,2,0
event_stdv,1.794,2,0
event_length,0.00398,2,0
event_mean,103.34553,-2,0
event_stdv,12.143632,-2,0
event_length,0.008057,-2,0
event_mean,121.38268,-1,0
event_stdv,5.447304,-1,0
event_length,0.009256,-1,0
event_mean,101.32,0,0
event_stdv,2.961,0,0
event_length,0.00498,0,0
event_mean,93.793465,1,0
event_stdv,1.765962,1,0
event_length,0.005939,1,0
event_mean,87.95,2,0
event_stdv,1.97,2,0
event_length,0.00266,2,0
event_mean,103.13,-2,0
event_stdv,8.357,-2,0
event_length,0.00465,-2,0
event_mean,130.7706,-1,0
event_stdv,6.551727,-1,0
event_length,0.003714,-1,0
event_mean,99.246666,0,0
event_stdv,2.904667,0,0
event_length,0.00775,0,0
event_mean,94.10667,1,0
event_stdv,2.602333,1,0
event_length,0.003873,1,0
event_mean,85.87,2,0
event_stdv,1.916,2,0
event_length,0.01029,2,0
event_mean,100.31,-2,0
event_stdv,11.346,-2,0
event_length,0.00797,-2,0
event_mean,124.99849,-1,0
event_stdv,8.806679,-1,0
event_length,0.008828,-1,0
event_mean,101.225,0,0
event_stdv,2.9605,0,0
event_length,0.01096,0,0
event_mean,92.7328,1,0
event_stdv,1.6742,1,0
event_length,0.004475,1,0
event_mean,86.65125,2,0
event_stdv,2.37875,2,0
event_length,0.014526,2,0
event_mean,104.92835,-2,0
event_stdv,3.414051,-2,0
event_length,0.012628,-2,0
event_mean,125.008,-1,0
event_stdv,6.205525,-1,0
event_length,0.004631,-1,0
event_mean,102.64393,0,0
event_stdv,2.987607,0,0
event_length,0.006248,0,0
event_mean,92.6,1,0
event_stdv,1.818,1,0
event_length,0.00432,1,0
event_mean,81.55,2,0
event_stdv,3.212,2,0
event_length,0.00432,2,0
event_mean,101.26667,-2,0
event_stdv,2.318233,-2,0
event_length,0.005068,-2,0
event_mean,122.02019,-1,0
event_stdv,7.020074,-1,0
event_length,0.009016,-1,0
event_mean,103.4335,0,0
event_stdv,2.4475,0,0
event_length,0.00362,0,0
event_mean,93.962,1,0
event_stdv,1.9426,1,0
event_length,0.006042,1,0
event_mean,83.98,2,0
event_stdv,2.242,2,0
event_length,0.00498,2,0
event_mean,135.15,-1,0
event_stdv,3.919,-1,0
event_length,0.00365,-1,0
event_mean,102.20258,0,0
event_stdv,4.206355,0,0
event_length,0.003802,0,0
event_mean,93.70451,1,0
event_stdv,1.700226,1,0
event_length,0.006049,1,0
event_mean,84.22881,2,0
event_stdv,2.19931,2,0
event_length,0.004982,2,0
event_mean,118.603546,-1,0
event_stdv,5.900012,-1,0
event_length,0.010916,-1,0
event_mean,103.86,0,0
event_stdv,4.314,0,0
event_length,0.00963,0,0
event_mean,90.730835,1,0
event_stdv,1.934167,1,0
event_length,0.005807,1,0
event_mean,84.72,2,0
event_stdv,1.781,2,0
event_length,0.00498,2,0
event_mean,109.54,-2,0
event_stdv,4.391,-2,0
event_length,0.00996,-2,0
event_mean,128.74,-1,0
event_stdv,5.211,-1,0
event_length,0.00332,-1,0
event_mean,101.332695,0,0
event_stdv,3.327635,0,0
event_length,0.007047,0,0
event_mean,93.67,1,0
event_stdv,1.836,1,0
event_length,0.00465,1,0
event_mean,106.24,-2,0
event_stdv,9.149,-2,0
event_length,0.00697,-2,0
event_mean,127.56,-1,0
event_stdv,7.608,-1,0
event_length,0.01195,-1,0
event_mean,102.7996,0,0
event_stdv,2.67886,0,0
event_length,0.004715,0,0
event_mean,93.875,1,0
event_stdv,2.51925,1,0
event_length,0.005808,1,0
event_mean,81.43,2,0
event_stdv,2.023,2,0
event_length,0.00465,2,0
event_mean,100.6,-2,0
event_stdv,10.513,-2,0
event_length,0.02092,-2,0
event_mean,126.515,-1,0
event_stdv,10.661017,-1,0
event_length,0.005575,-1,0
event_mean,105.1,0,0
event_stdv,3.405,0,0
event_length,0.00332,0,0
event_mean,94.71791,1,0
event_stdv,3.193442,1,0
event_length,0.007793,1,0
event_mean,83.72143,2,0
event_stdv,1.880429,2,0
event_length,0.003556,2,0
event_mean,104.68,-2,0
event_stdv,14.893,-2,0
event_length,0.01594,-2,0
event_mean,124.51531,-1,0
event_stdv,5.086136,-1,0
event_length,0.005782,-1,0
event_mean,103.44,0,0
event_stdv,4.67,0,0
event_length,0.01228,0,0
event_mean,93.55257,1,0
event_stdv,2.355282,1,0
event_length,0.006684,1,0
event_mean,79.0,2,0
event_stdv,2.376,2,0
event_length,0.00299,2,0
event_mean,107.38875,-2,0
event_stdv,7.443,-2,0
event_length,0.006656,-2,0
event_mean,122.63023,-1,0
event_stdv,8.651558,-1,0
event_length,0.008529,-1,0
event_mean,101.64854,0,0
event_stdv,3.587537,0,0
event_length,0.007133,0,0
event_mean,92.578,1,0
event_stdv,1.614164,1,0
event_length,0.005259,1,0
event_mean,82.1879,2,0
event_stdv,2.436263,2,0
event_length,0.003233,2,0
event_mean,105.89,-2,0
event_stdv,18.437,-2,0
event_length,0.00266,-2,0
event_mean,121.833954,-1,0
event_stdv,8.812741,-1,0
event_length,0.006207,-1,0
event_mean,104.57938,0,0
event_stdv,3.8885,0,0
event_length,0.002697,0,0
event_mean,94.54,1,0
event_stdv,2.043,1,0
event_length,0.01029,1,0
event_mean,83.9,2,0
event_stdv,3.65,2,0
event_length,0.00432,2,0
event_mean,104.83,-2,0
event_stdv,3.382,-2,0
event_length,0.00398,-2,0
event_mean,123.57214,-1,0
event_stdv,7.815821,-1,0
event_length,0.004858,-1,0
event_mean,100.14,0,0
event_stdv,3.605,0,0
event_length,0.00631,0,0
event_mean,93.54562,1,0
event_stdv,1.782172,1,0
event_length,0.005787,1,0
event_mean,82.17,2,0
event_stdv,2.288,2,0
event_length,0.00664,2,0
event_mean,124.1792,-2,1
event_stdv,5.555643,-2,1
event_length,0.015658,-2,1
event_mean,118.28,-1,1
event_stdv,8.7668,-1,1
event_length,0.009028,-1,1
event_mean,99.23269,0,1
event_stdv,2.780885,0,1
event_length,0.005236,0,1
event_mean,92.8184,1,1
event_stdv,1.8352,1,1
event_length,0.006812,1,1
event_mean,98.47674,2,1
event_stdv,2.847957,2,1
event_length,0.006566,2,1
event_mean,120.77089,-2,1
event_stdv,6.623714,-2,1
event_length,0.009256,-2,1
event_mean,119.29,-1,1
event_stdv,9.067,-1,1
event_length,0.00598,-1,1
event_mean,98.58927,0,1
event_stdv,2.38478,0,1
event_length,0.008267,0,1
event_mean,89.39,1,1
event_stdv,1.803,1,1
event_length,0.00266,1,1
event_mean,97.22,2,1
event_stdv,1.267,2,1
event_length,0.00299,2,1
event_mean,121.13,-2,1
event_stdv,5.474,-2,1
event_length,0.01959,-2,1
event_mean,113.01,-1,1
event_stdv,9.657,-1,1
event_length,0.00564,-1,1
event_mean,101.34,0,1
event_stdv,6.166,0,1
event_length,0.00299,0,1
event_mean,90.98918,1,1
event_stdv,4.832816,1,1
event_length,0.008707,1,1
event_mean,98.97462,2,1
event_stdv,2.369154,2,1
event_length,0.01426,2,1
event_mean,121.22957,-2,1
event_stdv,9.305698,-2,1
event_length,0.013032,-2,1
event_mean,119.30451,-1,1
event_stdv,8.175333,-1,1
event_length,0.007842,-1,1
event_mean,100.776474,0,1
event_stdv,3.248,0,1
event_length,0.010858,0,1
event_mean,95.26144,1,1
event_stdv,3.062248,1,1
event_length,0.035733,1,1
event_mean,95.24,2,1
event_stdv,2.212,2,1
event_length,0.00232,2,1
event_mean,122.363174,-2,1
event_stdv,4.124067,-2,1
event_length,0.020357,-2,1
event_mean,114.51,-1,1
event_stdv,11.303,-1,1
event_length,0.00697,-1,1
event_mean,97.93,0,1
event_stdv,2.629,0,1
event_length,0.00518,0,1
event_mean,89.65862,1,1
event_stdv,3.106862,1,1
event_length,0.004866,1,1
event_mean,94.327,2,1
event_stdv,2.360271,2,1
event_length,0.005428,2,1
event_mean,120.538574,-2,1
event_stdv,4.912268,-2,1
event_length,0.008479,-2,1
event_mean,122.67213,-1,1
event_stdv,7.431538,-1,1
event_length,0.007396,-1,1
event_mean,100.25838,0,1
event_stdv,2.823297,0,1
event_length,0.006359,0,1
event_mean,95.26,1,1
event_stdv,2.005,1,1
event_length,0.01494,1,1
event_mean,99.39,2,1
event_stdv,1.903,2,1
event_length,0.00332,2,1
event_mean,117.17,-2,1
event_stdv,2.004,-2,1
event_length,0.00299,-2,1
event_mean,119.79854,-1,1
event_stdv,5.318521,-1,1
event_length,0.005493,-1,1
event_mean,97.89,0,1
event_stdv,3.409,0,1
event_length,0.00697,0,1
event_mean,92.55,1,1
event_stdv,1.798,1,1
event_length,0.00398,1,1
event_mean,103.22,2,1
event_stdv,2.275,2,1
event_length,0.00365,2,1
event_mean,125.746666,-2,1
event_stdv,1.601,-2,1
event_length,0.004983,-2,1
event_mean,125.148895,-1,1
event_stdv,7.139945,-1,1
event_length,0.013548,-1,1
event_mean,102.43283,0,1
event_stdv,3.298868,0,1
event_length,0.008878,0,1
event_mean,97.03,1,1
event_stdv,2.039,1,1
event_length,0.00465,1,1
event_mean,95.96,2,1
event_stdv,2.864,2,1
event_length,0.00863,2,1
event_mean,125.071884,-2,1
event_stdv,8.553471,-2,1
event_length,0.014569,-2,1
event_mean,120.30283,-1,1
event_stdv,8.023849,-1,1
event_length,0.008089,-1,1
event_mean,100.86597,0,1
event_stdv,3.393851,0,1
event_length,0.013877,0,1
event_mean,93.50258,1,1
event_stdv,1.133871,1,1
event_length,0.003522,1,1
event_mean,95.92,2,1
event_stdv,3.125,2,1
event_length,0.01428,2,1
event_mean,122.53633,-2,1
event_stdv,6.026033,-2,1
event_length,0.007378,-2,1
event_mean,119.35079,-1,1
event_stdv,9.030175,-1,1
event_length,0.008122,-1,1
event_mean,97.67,0,1
event_stdv,3.21,0,1
event_length,0.0073,0,1
event_mean,88.65,1,1
event_stdv,1.135,1,1
event_length,0.00398,1,1
event_mean,90.1,2,1
event_stdv,2.479,2,1
event_length,0.00398,2,1
event_mean,123.16356,-2,1
event_stdv,3.202288,-2,1
event_length,0.008062,-2,1
event_mean,117.07625,-1,1
event_stdv,9.249,-1,1
event_length,0.011082,-1,1
event_mean,98.535645,0,1
event_stdv,2.188371,0,1
event_length,0.005289,0,1
event_mean,90.49,1,1
event_stdv,1.679,1,1
event_length,0.00531,1,1
event_mean,92.56,2,1
event_stdv,1.958,2,1
event_length,0.00498,2,1
event_mean,123.97948,-2,1
event_stdv,2.535763,-2,1
event_length,0.008822,-2,1
event_mean,121.16937,-1,1
event_stdv,8.1285,-1,1
event_length,0.002697,-1,1
event_mean,97.75,0,1
event_stdv,3.39,0,1
event_length,0.0093,0,1
event_mean,94.03,1,1
event_stdv,1.205,1,1
event_length,0.00398,1,1
event_mean,97.0,2,1
event_stdv,1.902,2,1
event_length,0.00631,2,1
event_mean,122.53491,-2,1
event_stdv,4.411836,-2,1
event_length,0.009641,-2,1
event_mean,126.97,-1,1
event_stdv,8.055,-1,1
event_length,0.00299,-1,1
event_mean,101.88303,0,1
event_stdv,2.8472,0,1
event_length,0.009089,0,1
event_mean,91.75,1,1
event_stdv,2.092,1,1
event_length,0.00266,1,1
event_mean,94.64695,2,1
event_stdv,2.534854,2,1
event_length,0.00864,2,1
event_mean,121.10537,-2,1
event_stdv,4.552537,-2,1
event_length,0.012998,-2,1
event_mean,122.21,-1,1
event_stdv,7.042,-1,1
event_length,0.0176,-1,1
event_mean,96.65783,0,1
event_stdv,3.833304,0,1
event_length,0.010888,0,1
event_mean,90.29011,1,1
event_stdv,2.445116,1,1
event_length,0.00858,1,1
event_mean,96.87054,2,1
event_stdv,2.473987,2,1
event_length,0.01049,2,1
event_mean,119.36918,-2,1
event_stdv,2.464016,-2,1
event_length,0.005698,-2,1
event_mean,122.333336,-1,1
event_stdv,6.339636,-1,1
event_length,0.002806,-1,1
event_mean,97.34,0,1
event_stdv,3.165,0,1
event_length,0.01096,0,1
event_mean,90.38,1,1
event_stdv,10.5,1,1
event_length,0.01726,1,1
event_mean,97.0,2,1
event_stdv,2.665,2,1
event_length,0.00266,2,1
event_mean,122.91273,-2,1
event_stdv,2.547667,-2,1
event_length,0.00367,-2,1
event_mean,121.607216,-1,1
event_stdv,7.956557,-1,1
event_length,0.012597,-1,1
event_mean,98.6516,0,1
event_stdv,3.49188,0,1
event_length,0.004955,0,1
event_mean,90.01387,1,1
event_stdv,2.105935,1,1
event_length,0.008001,1,1
event_mean,94.16,2,1
event_stdv,2.452,2,1
event_length,0.00697,2,1
event_mean,116.09,-2,1
event_stdv,2.176,-2,1
event_length,0.00963,-2,1
event_mean,121.59626,-1,1
event_stdv,5.967758,-1,1
event_length,0.010098,-1,1
event_mean,108.19,0,1
event_stdv,5.613,0,1
event_length,0.00299,0,1
event_mean,92.30435,1,1
event_stdv,4.570217,1,1
event_length,0.0044,1,1
event_mean,91.3,2,1
event_stdv,2.245,2,1
event_length,0.01461,2,1
event_mean,121.6,-2,1
event_stdv,1.668,-2,1
event_length,0.00432,-2,1
event_mean,122.82,-1,1
event_stdv,6.84,-1,1
event_length,0.01361,-1,1
event_mean,94.61,0,1
event_stdv,3.555,0,1
event_length,0.00398,0,1
event_mean,88.144135,1,1
event_stdv,2.14751,1,1
event_length,0.007775,1,1
event_mean,97.70167,2,1
event_stdv,3.060167,2,1
event_length,0.005068,2,1
event_mean,122.84,-2,1
event_stdv,2.983,-2,1
